descriptor name p m,+,- r,+,- d,+,- ins ttv
"WASP-21 b"        4.322482       95.345001        3.496000        3.496000       11.990000        0.560000        0.560000        0.055315        0.008012        0.008012        0.049951      529.198119   0.0
"HAT-P-51 b"        4.218028       98.209473        5.720940        5.720940       14.493000        0.605000        0.605000        0.032261        0.004456        0.004456        0.050747      332.433444   0.0
"WASP-20 b"        4.899628       98.841003        5.403000        5.403000       16.388000        0.661000        0.661000        0.022457        0.002982        0.002982        0.059993      600.027362   0.0
"HATS-6 b"        3.325273      101.387772       22.248100       22.248100       11.187000        0.213000        0.213000        0.072418        0.016421        0.016421        0.036150       42.930866   0.0
"Kepler-16 b"      228.776001      105.833000        5.085000        5.085000        8.449000        0.029000        0.029000        0.175471        0.008622        0.008622        0.646872        0.355485   1.0
"KOI-94 d"       22.342989      106.000000       11.000000       11.000000       11.270000        1.060000        1.060000        0.074052        0.022263        0.022263        0.168562      106.629052   1.0
"Kepler-426 b"        3.217519      108.059998       25.430000       25.430000       12.220000        0.340000        0.340000        0.059218        0.014786        0.014786        0.041332      477.847567   0.0
"HAT-P-44 b"        4.301219      111.871002        9.217000        9.217000       13.922000        1.188000        0.572000        0.041458        0.006147        0.011149        0.050703      247.763830   0.0
"HD 149026 b"        2.875891      116.957001        4.132000        4.449000        9.113000        0.303000        0.280000        0.154540        0.015255        0.016498        0.043633     1610.393388   0.0
"Kepler-46 c"       57.011002      119.499001        6.674000        6.039000       -0.000100        0.000100        0.000100 -119499017682944.000000 -358559170691072.000000 -358547896401920.000000        0.279886        5.682412   1.0
"Kepler-415 b"        4.176000      119.900002      102.099998       87.400002        1.210000        0.130000        0.100000       67.680420       60.025955       53.942654        0.044408        0.000000   1.0
"WASP-49 b"        2.781739      120.135002        8.581000        8.581000       12.498000        0.527000        0.527000        0.061539        0.008940        0.008940        0.037918      589.790878   0.0
"WASP-63 b"        4.378090      120.769997        9.535000        9.535000       16.028999        1.121000        0.673000        0.029325        0.004359        0.006574        0.057453      925.355103   0.0
"WASP-132 b"        7.133521      130.310303        9.534900        9.534900        9.752000        0.336000        0.336000        0.140507        0.017794        0.017794        0.067323       56.393082   0.0
"WASP-67 b"        4.614420      133.483002       12.713000       12.713000       15.693000        3.363000        2.242000        0.034539        0.015164        0.022447        0.051782      191.071298   0.0
"Kepler-289 c"      125.851799      132.000000       17.000000       17.000000       11.590000        0.190000        0.190000        0.084786        0.011688        0.011688        0.504246        4.545828   1.0
"K2-60 b"        3.002650      135.395584       11.759710       11.759710        7.656000        0.415000        0.415000        0.301716        0.055624        0.055624        0.040320      633.918541   0.0
"Kepler-422 b"        7.891448      136.660004       41.320000       41.320000       12.890000        1.230000        1.230000        0.063809        0.026569        0.026569        0.081270      265.857720   0.0
"Kepler-77 b"        3.578781      136.660995       10.170000       10.170000       10.761000        0.179000        0.179000        0.109670        0.009826        0.009826        0.045012      403.241243   0.0
"Kepler-12 b"        4.437963      137.302567       16.844990       16.209330       19.660999        0.347000        0.404000        0.018066        0.002480        0.002337        0.055690      793.135228   0.0
"Kepler-7 b"        4.885489      140.163025       13.666690       13.348860       18.181000        0.146000        0.146000        0.023323        0.002342        0.002291        0.062428     1107.798280   0.0
"WASP-94 A b"        3.950191      143.653000       11.124000       10.170000       19.280001        0.670000        0.560000        0.020044        0.002337        0.002526        0.055352     1102.323248   0.0
"WASP-52 b"        1.749780      146.199997        6.360000        6.360000       14.240000        0.340000        0.340000        0.050631        0.004243        0.004243        0.027128      475.858210   0.0
"CoRoT-5 b"        4.037896      148.419998       14.937000        7.628000       15.558000        0.516000        0.527000        0.039412        0.005637        0.004414        0.049625      714.837517   0.0
"WASP-113 b"        4.542169      150.969254       17.162821       16.527161       15.793000        1.076000        1.569000        0.038326        0.012226        0.008886        0.058879      807.941927   0.0
"WASP-13 b"        4.353011      151.598999       13.984000       15.573000       15.569000        0.504000        0.628000        0.040171        0.006112        0.005679        0.053695      873.094032   0.0
"WASP-31 b"        3.405910      151.916000        9.217000        9.217000       17.363001        0.560000        0.560000        0.029022        0.003315        0.003315        0.046548     1021.217703   0.0
"WASP-96 b"        3.425260      152.550003        9.530000        9.530000       13.450000        0.670000        0.670000        0.062697        0.010155        0.010155        0.045341      453.547810   0.0
"CoRoT-28 b"        5.208510      153.829727       27.651211       27.651211       10.705000        0.740000        0.740000        0.125395        0.034413        0.034413        0.058999      574.871457   0.0
"WASP-6 b"        3.361002      154.147552        8.581410        8.581410       13.787000        0.392000        0.392000        0.058820        0.005991        0.005991        0.041432      322.874506   0.0
"WASP-17 b"        3.735438      154.465378       10.170560       10.170560       22.316999        0.908000        0.908000        0.013897        0.001927        0.001927        0.051552     1628.485138   0.0
"WASP-11 b"        3.722475      154.776993        5.721000        5.721000       11.265000        0.359000        0.303000        0.108271        0.009610        0.011098        0.044175      176.608386   0.0
"HAT-P-46 b"        4.463129      156.684006       26.061001       16.525999       14.392000        3.038000        1.491000        0.052561        0.018528        0.033744        0.057600      744.051976   0.0
"TrES-4 b"        3.553928      157.008026       11.124050       11.124050       20.601999        0.908000        1.009000        0.017955        0.002929        0.002693        0.051585     1735.737291   0.0
"WASP-101 b"        3.585722      158.910004       12.710000       12.710000       15.800000        0.560000        0.560000        0.040288        0.005360        0.005360        0.050545      981.133571   0.0
"Kepler-45 b"        2.455239      160.496994       28.604000       28.604000       10.760000        1.230000        1.230000        0.128834        0.049792        0.049792        0.029873       64.806700   0.0
"WASP-60 b"        4.305001      163.358002       10.806000       10.806000        9.640000        1.350000        1.350000        0.182351        0.077554        0.077554        0.053136      500.770127   0.0
"WASP-118 b"        4.046043      163.364624        6.356600        6.356600       16.141001        0.404000        0.404000        0.038848        0.003285        0.003285        0.054510     1474.259691   0.0
"CoRoT-26 b"        4.204740      165.259995       15.890000       15.890000       14.120000        1.460000        0.780000        0.058703        0.011247        0.019064        0.052468     1020.354003   0.0
"HAT-P-1 b"        4.465300      166.860748        6.038770        6.038770       14.785000        0.213000        0.213000        0.051629        0.002910        0.002910        0.055598      508.445629   0.0
"HATS-10 b"        3.312846      167.178574       25.744230       25.744230       10.862000        0.684000        0.504000        0.130452        0.027080        0.031795        0.044895      644.315640   0.0
"HAT-P-65 b"        2.605455      167.496414       26.379890       26.379890       21.184999        1.457000        1.457000        0.017617        0.004573        0.004573        0.039486     2309.342575   0.0
"WASP-42 b"        4.981682      167.496414        8.899240        8.899240       12.576000        0.437000        0.437000        0.084213        0.009853        0.009853        0.056116      180.222957   0.0
"HATS-27 b"        4.637038      168.449905       41.317902       41.317902       16.813999        2.242000        1.233000        0.035437        0.011676        0.016628        0.061167     1248.120918   0.0
"Kepler-238 e"       23.653999      169.699997       71.699997       69.099998        5.600000        2.370000        0.460000        0.966313        0.472647        1.288424        0.164425       74.285313   1.0
"HAT-P-17 b"       10.338523      169.710007        5.720000        5.720000       11.321000        0.325000        0.325000        0.116964        0.010817        0.010817        0.088322       61.507615   0.0
"CoRoT-16 b"        5.352270      170.031998       27.014000       26.379000       13.110000        1.790000        1.570000        0.075461        0.029643        0.033052        0.061814      339.085622   0.0
"WASP-80 b"        3.067852      170.992538       11.124050       11.441880       11.198000        0.336000        0.347000        0.121774        0.013817        0.013659        0.034458       77.547270   0.0
"WASP-15 b"        3.752066      172.000000       16.000000       16.000000       16.010000        0.860000        0.860000        0.041914        0.007799        0.007799        0.049935     1242.428220   0.0
"HATS-13 b"        3.044050      172.581696       22.883760       22.883760       13.585000        0.392000        0.392000        0.068836        0.010900        0.010900        0.040550      402.436836   0.0
"Kepler-41 b"        1.855558      177.979996       25.430000       25.430000       14.460000        0.220000        0.220000        0.058866        0.008830        0.008830        0.030961     1703.806367   0.0
"WASP-88 b"        4.954000      177.979996       25.430000       25.430000       19.055000        1.457000        0.785000        0.025724        0.004860        0.006952        0.064371     1603.447942   0.0
"HAT-P-25 b"        3.652836      180.201996        6.992000        6.992000       13.339000        0.908000        0.628000        0.075926        0.011121        0.015782        0.046572      349.091661   0.0
"Kepler-56 c"       21.402390      181.000000       21.000000       19.000000        9.800000        0.460000        0.460000        0.192309        0.035088        0.033777        0.165486      321.907199   1.0
"WASP-62 b"        4.411953      181.154999       12.713000       12.713000       15.581000        0.673000        0.673000        0.047892        0.007058        0.007058        0.056709      711.450580   0.0
"WASP-56 b"        4.617101      181.473007       10.806000       11.124000       12.240000        0.392000        0.370000        0.098962        0.010736        0.011278        0.054623      364.619198   0.0
"WASP-157 b"        3.951621      182.434418       29.558189       29.558189       11.938000        0.527000        0.527000        0.107229        0.022439        0.022439        0.052833      477.089611   0.0
"K2-30 b"        4.098503      184.023575        8.899240        8.581410       11.646000        0.560000        0.572000        0.116505        0.018067        0.017663        0.048390      234.330963   0.0
"WASP-25 b"        3.764825      184.334000       12.713000       12.713000       13.675000        0.673000        0.560000        0.072081        0.010155        0.011746        0.047361      358.368839   0.0
"HAT-P-55 b"        3.585247      184.977066       17.798479       17.798479       13.249000        0.616000        0.616000        0.079537        0.013478        0.013478        0.045995      492.617959   0.0
"WASP-70 A b"        3.713020      187.511993        6.992000        6.992000       13.047000        0.818000        1.143000        0.084430        0.022412        0.016189        0.048587      624.400417   0.0
"Kepler-8 b"        3.522499      187.519699       41.317902       38.139599       15.872000        0.594000        0.695000        0.046898        0.012030        0.010895        0.048279     1274.247727   0.0
"WASP-34 b"        4.317678      187.509995        3.180000        3.180000       13.675000        1.233000        0.897000        0.073323        0.014482        0.019872        0.052064      302.402127   0.0
"HAT-P-3 b"        2.899736      187.830002        5.721000        5.721000        9.270000        0.616000        0.616000        0.235790        0.047551        0.047551        0.038705      277.229412   0.0
"Kepler-423 b"        2.684329      189.100998       25.743000       25.743000       13.361000        0.583000        0.583000        0.079282        0.014973        0.014973        0.035806      603.976915   0.0
"XO-2 N b"        2.615859      189.737000        6.674000        6.674000       11.422000        0.347000        0.347000        0.127328        0.012439        0.012439        0.036779      547.272764   0.0
"HAT-P-39 b"        3.543870      190.371994       31.464001       31.464001       17.608999        1.211000        0.908000        0.034866        0.007893        0.009217        0.050889     1555.317302   0.0
"WASP-124 b"        3.372650      190.697998       22.248100       22.248100       13.899000        0.336000        0.336000        0.071022        0.009756        0.009756        0.045016      617.549405   0.0
"HATS-25 b"        4.298643      194.829788       13.348860       13.348860       14.123000        1.121000        1.121000        0.069163        0.017137        0.017137        0.051566      443.792240   0.0
"HAT-P-40 b"        4.457243      195.457001       12.077000       12.077000       19.392000        0.695000        0.695000        0.026803        0.003324        0.003324        0.060809     1620.540640   0.0
"WASP-22 b"        3.532731      196.101105        8.899240        5.720940       13.440000        0.516000        0.303000        0.080776        0.006579        0.009597        0.048900      840.906496   0.0
"HAT-P-27 b"        3.039577      197.050003        9.530000        9.530000       11.430000        0.780000        0.670000        0.131959        0.024067        0.027759        0.040227      354.611759   0.0
"OGLE-TR-10 b"        3.101278      197.046005       44.493999       44.493999       14.011000        1.569000        1.345000        0.071641        0.026217        0.028999        0.043477      814.922197   0.0
"KOI-142 c"       22.339500      198.800003        9.200000       10.600000       -0.000100        0.000100        0.000100 -198800027156480.000000 -596471032315904.000000 -596494251982848.000000        0.153133       26.563637   0.0
"HAT-P-28 b"        3.257215      198.953003       11.759000       11.759000       13.585000        1.267000        0.919000        0.079354        0.016774        0.022693        0.043287      603.463231   0.0
"WASP-55 b"        4.465629      199.279404       12.077540       12.395370       14.964000        0.359000        0.247000        0.059473        0.004655        0.005657        0.055762      474.306068   0.0
"Kepler-74 b"        7.340711      200.220001       38.139999       38.139999       10.760000        0.220000        0.220000        0.160720        0.032164        0.032164        0.078111      239.223079   0.0
"WASP-90 b"        3.916243      200.232895       22.248100       22.248100       18.271000        1.009000        1.009000        0.032828        0.006549        0.006549        0.056271     1900.178806   0.0
"WASP-54 b"        3.693641      202.130997        7.945000        7.628000       18.528000        1.009000        0.930000        0.031780        0.004946        0.005329        0.049830     1676.586172   0.0
"WASP-57 b"        2.838918      204.682526       19.705460       19.705460       11.769000        0.594000        0.594000        0.125563        0.022530        0.022530        0.037742      536.111226   0.0
"HATS-26 b"        3.302388      206.589493       24.155081       24.155081       19.615999        2.354000        2.354000        0.027370        0.010360        0.010360        0.047365     2262.398268   0.0
"HATS-29 b"        4.605875      207.542984       20.023291       20.023291       14.022000        0.684000        0.684000        0.075280        0.013195        0.013195        0.054712      354.916566   0.0
"Kepler-15 b"        4.942782      209.759995       25.430000       28.600000       10.760000        0.670000        0.780000        0.168378        0.041923        0.038941        0.057162      249.129127   0.0
"HAT-P-43 b"        3.332687      210.395004       19.069000       19.069000       14.359000        0.695000        0.370000        0.071066        0.008466        0.012164        0.044380      560.088279   0.0
"Kepler-6 b"        3.234699      212.310440       12.077540       11.124050       14.617000        0.202000        0.370000        0.067982        0.006450        0.004542        0.045612      847.876718   0.0
"HAT-P-4 b"        3.056536      213.255005       10.488000       13.984000       14.280000        0.549000        0.673000        0.073234        0.010963        0.009716        0.044518     1367.555370   0.0
"HATS-28 b"        3.181078      213.581757       27.651211       27.651211       13.384000        0.785000        0.785000        0.089085        0.019461        0.019461        0.041318      406.731324   0.0
"KELT-10 b"        4.166274      215.806564       12.395370       12.077540       15.681000        0.773000        0.549000        0.055968        0.006700        0.008850        0.052465      597.736345   0.0
"HAT-P-24 b"        3.355240      217.703995       10.488000       10.488000       13.922000        0.751000        0.751000        0.080679        0.013623        0.013623        0.046479     1194.524224   0.0
"WASP-84 b"        8.523486      220.565002        8.899000        8.899000       10.559000        0.247000        0.247000        0.187356        0.015166        0.015166        0.077049       67.837050   0.0
"V830 Tau b"        4.927000      222.481003       38.139599       38.139599       -0.000100        0.000100        0.000100 -222481033986048.000000 -668531926499328.000000 -668531926499328.000000        0.056665      364.899294   0.0
"HATS-30 b"        3.174352      224.387985       12.395370       12.395370       13.171000        0.583000        0.583000        0.098207        0.014125        0.014125        0.043502      664.983865   0.0
"HAT-P-30 b"        2.810595      225.968002        8.899000        8.899000       15.020000        0.729000        0.729000        0.066686        0.010059        0.010059        0.041873     1203.667442   0.0
"CoRoT-4 b"        9.202050      228.830002       25.430000       25.430000       13.340000        0.670000        0.560000        0.096393        0.016190        0.018047        0.090296      221.301154   0.0
"WASP-35 b"        3.161575      228.828003       19.069000       19.069000       14.796000        0.560000        0.560000        0.070644        0.009950        0.009950        0.043118      738.641868   0.0
"WASP-81 b"        2.716476      231.698074       11.441880       11.124050       16.018000        0.572000        0.516000        0.056376        0.006118        0.006618        0.039091     1142.920816   0.0
"K2-29 b"        3.258832      232.015900       12.713200       12.713200       13.339000        0.224000        0.224000        0.097757        0.007276        0.007276        0.042138      308.205652   0.0
"TrES-1 b"        3.030065      238.998001       14.937000       14.620000       11.960000        0.247000        0.235000        0.139701        0.012002        0.012163        0.039270      285.794012   0.0
"HAT-P-54 b"        3.799847      241.550797       10.170560       10.170560       10.581000        0.314000        0.314000        0.203905        0.020081        0.020081        0.041280       75.222058   0.0
"HAT-P-33 b"        3.474474      242.175995       32.098999       32.098999       18.898001        0.504000        0.504000        0.035883        0.005555        0.005555        0.049982     1668.828235   0.0
"HAT-P-29 b"        5.723186      247.261002       24.153999       12.713000       12.408000        1.524000        0.919000        0.129435        0.031416        0.048155        0.066724      412.059266   0.0
"HAT-P-9 b"        3.922890      247.899994       28.600000       28.600000       15.690000        0.670000        0.670000        0.064181        0.011065        0.011065        0.052853      910.532489   0.0
"HAT-P-66 b"        2.972086      248.860886       18.116310       18.116310       17.822001        1.793000        1.121000        0.043963        0.008892        0.013649        0.043579     2168.429822   0.0
"HAT-P-41 b"        2.694047      254.253006       32.417000       32.417000       18.886999        0.852000        0.572000        0.037738        0.005908        0.007017        0.042589     2329.290725   0.0
"WASP-92 b"        2.174674      255.853149       21.612440       21.612440       16.375999        0.863000        0.863000        0.058260        0.010443        0.010443        0.034810     2069.309042   0.0
"Kepler-91 b"        6.246580      257.442291       57.209400       54.031101       15.323000        0.773000        0.673000        0.071556        0.018487        0.018515        0.072630     2895.277399   0.0
"Lupus-TR-3 b"        3.914050      257.431000       57.207001       57.207001        9.976000        0.785000        0.785000        0.259293        0.084065        0.084065        0.046400      175.250975   0.0
"HAT-P-52 b"        2.753595      259.984955        9.217070        9.217070       11.310000        0.807000        0.807000        0.179705        0.038991        0.038991        0.036982      360.408791   0.0
"55 Cnc b"       14.651520      263.978485        1.048800        1.048800       -0.000100        0.000100        0.000100 -263978521460736.000000 -791936269025280.000000 -791936269025280.000000        0.113553       44.846505   0.0
"HATS-9 b"        1.915307      266.023712        9.217070        9.217070       11.938000        1.098000        1.098000        0.156360        0.043483        0.043483        0.030481     1802.644000   0.0
"CoRoT-9 b"       95.273804      266.970001       22.250000       22.250000       11.770000        0.450000        0.450000        0.163732        0.023214        0.023214        0.406870        4.797612   0.0
"WASP-142 b"        2.052868      266.977203       28.604700       28.604700       17.150000        0.897000        0.897000        0.052928        0.010056        0.010056        0.034763     2606.977009   0.0
"K2-107 b"        3.313920      266.977203       25.426399       25.426399       16.141001        1.681000        1.681000        0.063487        0.020736        0.020736        0.047476     1668.624074   0.0
"Kepler-435 b"        8.600154      266.970001       47.669998       47.669998       22.309999        2.020000        2.020000        0.024042        0.007815        0.007815        0.094865     1481.131453   0.0
"Kepler-68 d"      625.000000      267.000000       16.000000       16.000000       -0.000100        0.000100        0.000100 -267000030953472.000000 -801159845511168.000000 -801159845511168.000000        1.467764        0.721665   0.0
"HATS-11 b"        3.619161      270.155487       38.139599       38.139599       16.926001        0.874000        0.874000        0.055712        0.011677        0.011677        0.046132     1179.792818   0.0
"CoRoT-29 b"        2.850570      270.155487       63.566002       63.566002       10.088000        1.793000        1.793000        0.263147        0.153366        0.153366        0.038947      367.005066   0.0
"HAT-P-13 b"        2.916250      270.462006       12.077000       12.077000       14.258000        0.729000        0.729000        0.093310        0.014907        0.014907        0.042684     1224.690565   1.0
"WASP-1 b"        2.519945      271.415009       18.115999       16.525999       16.622999        0.269000        0.381000        0.059089        0.005662        0.004601        0.038934        0.000000   0.0
"WASP-16 b"        3.118601      272.000000       14.000000       24.000000       11.300000        0.930000        0.670000        0.188510        0.034907        0.049426        0.042050      483.727621   0.0
"WASP-59 b"        7.919585      274.276001       14.302000       14.302000        8.687000        0.762000        0.762000        0.418387        0.112240        0.112240        0.069691       32.159849   0.0
"KELT-8 b"        3.244060      275.558624       20.658951       19.387630       20.849001        2.018000        1.793000        0.030406        0.008169        0.009085        0.045700     1314.229089   0.0
"HATS-31 b"        3.377960      279.690399       38.139599       38.139599       18.382999        2.466000        2.466000        0.045022        0.019131        0.019131        0.047713     1847.695384   0.0
"WASP-23 b"        2.944426      280.950012       27.968000       31.464001       10.783000        0.527000        0.628000        0.224084        0.045061        0.041343        0.037008      273.409718   0.0
"WASP-44 b"        2.423804      282.539001       19.705000       19.705000       12.778000        1.233000        1.233000        0.135422        0.040324        0.040324        0.034714      552.005519   0.0
"WASP-78 b"        2.175176      282.856995       25.424999       25.424999       19.055000        1.233000        1.233000        0.040883        0.008746        0.008746        0.034619     2655.280126   0.0
"WASP-58 b"        5.017180      282.859985       22.250000       22.250000       15.360000        2.240000        2.240000        0.078054        0.034696        0.034696        0.056184      440.608709   0.0
"HAT-P-45 b"        3.128992      283.492004       43.541000       31.464001       15.984000        1.962000        0.975000        0.069420        0.016585        0.026699        0.045219     1228.317410   0.0
"WASP-123 b"        2.977641      285.729156       11.441880       11.441880       14.773000        0.729000        0.729000        0.088623        0.013591        0.013591        0.042681      876.559303   0.0
"WASP-79 b"        3.662387      286.029999       25.430000       25.430000       23.430000        1.570000        1.570000        0.022238        0.004888        0.004888        0.051768     1488.062500   0.0
"KELT-4 A b"        2.989593      286.682648       19.069799       18.751970       19.044001        0.516000        0.504000        0.041508        0.004299        0.004331        0.043158     1830.420502   0.0
"WASP-28 b"        3.408830      288.260010       13.666000       13.666000       13.597000        0.471000        0.471000        0.114671        0.013098        0.013098        0.044620      766.443950   0.0
"WASP-48 b"        2.143636      288.000000       27.000000       27.000000       15.650000        0.570000        0.570000        0.075136        0.010818        0.010818        0.033174     2442.800008   0.0
"KELT-15 b"        3.329441      289.225311       66.744301       69.922600       16.174999        1.233000        0.639000        0.068344        0.017730        0.022744        0.046111     1201.105783   0.0
"WASP-2 b"        2.152226      290.802002       28.603001       29.556999       12.005000        0.897000        0.930000        0.168078        0.042416        0.041368        0.031380      470.394472   0.0
"CoRoT-12 b"        2.828042      291.437988       22.247000       20.658001       16.139999        1.460000        1.460000        0.069316        0.019541        0.019442        0.040154      724.497162   0.0
"HATS-32 b"        2.812655      292.403595       31.783001       31.783001       14.000000        1.614000        1.076000        0.106561        0.027163        0.038632        0.040253      707.731568   0.0
"XO-1 b"        3.941507      292.390991       25.424999       25.424999       13.563000        0.336000        0.336000        0.117192        0.013405        0.013405        0.049315      356.576992   0.0
"WASP-76 b"        1.809886      292.403595        9.534900        9.534900       20.511999        0.673000        0.448000        0.033881        0.002480        0.003513        0.032972     3771.460565   0.0
"WASP-98 b"        2.962640      293.039246       25.426399       25.426399       12.823000        0.381000        0.381000        0.138981        0.017289        0.017289        0.037631      311.509102   0.0
"WASP-41 b"        3.052404      298.760193       15.891500       15.891500       13.227000        0.336000        0.336000        0.129104        0.011998        0.011998        0.040196      397.619413   0.0
"HATS-34 b"        2.106161      299.078033       22.883760       22.883760       16.028999        2.130000        2.130000        0.072622        0.029479        0.029479        0.031610      722.954444   0.0
"Kepler-412 b"        1.720860      299.078033       39.728748        6.038770       15.031000        0.493000        0.516000        0.088069        0.014803        0.008846        0.029613     1862.373627   1.0
"WASP-74 b"        2.137750      301.938507       19.069799       19.069799       17.486000        0.673000        0.673000        0.056474        0.007432        0.007432        0.037010     2239.419019   0.0
"WASP-68 b"        5.084298      301.929993        9.530000        9.530000       13.900000        1.120000        0.670000        0.112425        0.016640        0.027407        0.062166      810.019599   0.0
"WASP-7 b"        4.954658      305.104004       41.316002       41.316002       14.908000        1.042000        1.042000        0.092085        0.022985        0.022985        0.061755      807.671243   0.0
"K2-99 b"       18.249001      308.295105       28.604700       28.604700       14.460000        0.560000        0.560000        0.101967        0.015161        0.015161        0.158658      441.264887   0.0
"Kepler-539 b"      125.632431      308.295105       92.170700       92.170700        8.373000        0.191000        0.191000        0.525198        0.161079        0.161079        0.498952        3.734319   0.0
"WASP-129 b"        5.748145      317.829987       31.783001       31.783001       10.424000        0.336000        0.336000        0.280603        0.039034        0.039034        0.062798      223.455098   0.0
"Kepler-44 b"        3.246729      317.820007       31.780001       31.780001       12.220000        0.780000        0.780000        0.174168        0.037625        0.037625        0.044562      932.481594   0.0
"WASP-45 b"        3.126096      318.465668       19.705460       19.705460       11.119000        0.426000        0.426000        0.231668        0.030241        0.030241        0.040397      315.035174   0.0
"OGLE-TR-182 b"        3.979100      320.994995       47.672001       47.672001       12.666000        2.690000        0.897000        0.157972        0.040949        0.103348        0.051336      545.281730   0.0
"Kepler-87 b"      114.736351      324.200012        8.800000        8.800000       13.490000        0.550000        0.550000        0.132062        0.016546        0.016546        0.477009       12.853828   1.0
"HD 88133 b"        3.414867      324.186615      193.876297       88.992401       -0.000100        0.000100        0.000100 -324186648084480.000000 -991695936159744.000000 -976623016869888.000000        0.046896     1343.614448   0.0
"WASP-26 b"        2.756600      326.714996        6.674000        6.674000       14.359000        0.841000        0.841000        0.110356        0.019521        0.019521        0.039837     1189.488580   0.0
"CoRoT-1 b"        1.508956      327.350006       38.139999       38.139999       16.700001        0.900000        0.900000        0.070285        0.014007        0.014007        0.025310     2164.363372   0.0
"Kepler-424 b"        3.311864      327.350006       41.320000       41.320000        9.980000        0.900000        0.670000        0.329322        0.078276        0.098315        0.043626      370.438504   0.0
"OGLE-TR-211 b"        3.677240      327.351013       63.563000       63.563000       15.244000        2.018000        1.009000        0.092410        0.025665        0.040851        0.051274     1470.054655   0.0
"HAT-P-42 b"        4.641878      331.800995       26.379000       26.379000       14.348000        1.715000        1.715000        0.112332        0.041259        0.041259        0.057546      690.386981   0.0
"HAT-P-35 b"        3.646706      334.979004       10.488000       10.488000       14.930000        1.098000        1.098000        0.100656        0.022430        0.022430        0.049812     1036.151854   0.0
"HAT-P-6 b"        3.852985      335.932007       37.820000       37.820000       14.908000        0.684000        0.684000        0.101390        0.018029        0.018029        0.052359     1300.703759   0.0
"HAT-P-5 b"        2.788491      336.890015       34.959999       34.959999       14.120000        0.560000        0.560000        0.119670        0.018893        0.018893        0.040737      934.458357   0.0
"WASP-19 b"        0.788839      339.760284       12.077540       11.759710       15.603000        0.448000        0.448000        0.089443        0.008335        0.008303        0.016131     3316.283049   0.0
"WASP-75 b"        2.484193      340.059998       15.890000       15.890000       14.235000        0.538000        0.538000        0.117892        0.014457        0.014457        0.037499     1403.495228   0.0
"HATS-3 b"        3.547851      340.381989       43.223000       43.223000       15.480000        0.392000        0.392000        0.091760        0.013578        0.013578        0.048510     1216.600074   0.0
"WASP-24 b"        2.341213      340.381989       11.441000       12.077000       14.571000        0.437000        0.426000        0.110027        0.010335        0.010641        0.036463     1626.972267   0.0
"HATS-14 b"        2.766764      340.395935       22.248100       22.248100       11.646000        0.359000        0.247000        0.215503        0.019657        0.024404        0.038180      435.116119   0.0
"EPIC 211351816 b"        8.406100      349.613007       34.961300       34.961300       14.684000        1.233000        1.233000        0.110422        0.029928        0.029928        0.085011     1153.656809   0.0
"CoRoT-19 b"        3.897130      352.779999       19.070000       19.070000       14.460000        0.340000        0.340000        0.116681        0.010369        0.010369        0.051644     1260.630270   0.0
"WTS-2 b"        1.018707      355.969604       50.852798       50.852798       15.278000        0.684000        0.684000        0.099819        0.019573        0.019573        0.018545      917.758572   0.0
"WASP-95 b"        2.184673      359.130005       31.780001       12.710000       13.560000        0.670000        0.670000        0.144037        0.024866        0.021951        0.034116      989.602029   0.0
"WASP-133 b"        2.176423      368.682800       28.604700       28.604700       13.563000        0.560000        0.560000        0.147770        0.021598        0.021598        0.034534     1647.892167   0.0
"HAT-P-37 b"        2.797436      371.528015       32.735001       32.735001       13.204000        0.863000        0.863000        0.161389        0.034693        0.034693        0.037925      442.331664   0.0
"OGLE-TR-132 b"        1.689868      375.019989       44.490002       41.320000       13.450000        1.680000        1.230000        0.154130        0.046070        0.060201        0.030302     2533.664592   0.0
"WASP-121 b"        1.274925      375.992889       20.341120       19.705460       20.905001        0.493000        0.493000        0.041156        0.003665        0.003624        0.025431     5150.295765   0.0
"XO-5 b"        4.187756      378.200012        9.530000        9.530000       12.780000        0.340000        0.340000        0.181188        0.015165        0.015165        0.051514      375.571772   0.0
"HATS-33 b"        2.549555      378.853363       16.844990       16.844990       13.787000        1.255000        0.908000        0.144565        0.029277        0.039998        0.037240      690.775169   0.0
"TrES-2 b"        2.470613      380.442505       21.612440       21.612440       13.978000        0.560000        0.504000        0.139301        0.017020        0.018518        0.035525      833.170424   0.0
"WASP-47 b"        4.160710      383.000000      190.000000      120.000000       12.900000        2.800000        2.800000        0.178414        0.146051        0.128926        0.052418      425.045968   1.0
"WASP-4 b"        1.338233      386.481293        4.131790        4.131790       14.908000        1.793000        1.793000        0.116646        0.042106        0.042106        0.022860     1269.771162   0.0
"WASP-138 b"        3.634433      387.752594       25.426399       25.426399       12.218000        0.560000        0.560000        0.212596        0.032386        0.032386        0.049432     1051.673192   0.0
"HATS-35 b"        1.820999      388.388275       24.790739       24.790739       16.410000        0.773000        0.493000        0.087890        0.009707        0.013629        0.032013     2822.102758   0.0
"WASP-130 b"       11.550980      390.930908       12.713200       12.713200        9.976000        0.336000        0.336000        0.393759        0.041796        0.041796        0.101318       80.696139   0.0
"WASP-119 b"        2.499790      390.930908       25.426399       25.426399       15.693000        2.242000        2.242000        0.101154        0.043851        0.043851        0.036285     1000.657856   0.0
