descriptor name p m,+,- r,+,- d,+,- ins ttv
"HATS-24 b"        1.348495      775.505188       57.209400       57.209400       16.667999        0.874000        0.605000        0.167469        0.022027        0.029097     3076.450657   0.0 
"Kepler-17 b"        1.485711      778.650024       34.959999       34.959999       14.680000        0.220000        0.220000        0.246130        0.015639        0.015639     1542.316275   1.0 
"Qatar-2 b"        1.337116      792.635010       17.162001       17.162001       14.056000        0.146000        0.146000        0.285422        0.010830        0.010830      550.916840   0.0 
"WASP-38 b"        6.871815      855.244995       18.433001       18.433001       12.263000        0.325000        0.314000        0.463768        0.037001        0.038204      402.088604   0.0 
"HATS-22 b"        4.722812      870.854187       34.961300       34.961300       10.682000        0.538000        0.325000        0.714476        0.071243        0.111700       90.006262   0.0 
"KELT-16 b"        0.968995      874.032471       50.852798       47.674500       15.861000        0.942000        0.751000        0.219046        0.033624        0.040816     6022.137996   0.0 
"WASP-99 b"        5.752510      883.530029       41.320000       41.320000       12.330000        0.900000        0.560000        0.471338        0.067899        0.105540      791.277870   0.0 
"CoRoT-6 b"        8.886593      940.739990      108.059998      108.059998       13.068000        0.392000        0.392000        0.421543        0.061512        0.061512      176.426454   0.0 
"WASP-10 b"        3.092762     1001.119995       41.320000       34.959999       12.106000        0.224000        0.224000        0.564266        0.039032        0.037005      147.509694   0.0 
"Kepler-43 b"        3.024095     1026.590942       82.635803       82.635803       13.664000        0.729000        0.717000        0.402406        0.071148        0.072094     1196.289286   0.0 
"CoRoT-2 b"        1.742993     1102.819946       69.919998       69.919998       16.431999        0.471000        0.493000        0.248561        0.027365        0.026555      952.062005   0.0 
"WASP-32 b"        2.718659     1144.140015       22.247000       22.247000       13.227000        0.785000        0.785000        0.494419        0.088552        0.088552      989.079966   0.0 
"HD 80606 b"      111.435699     1252.199951       34.959999       34.959999       10.980000        0.340000        0.340000        0.945947        0.091758        0.091758        4.350727   0.0 
"HAT-P-16 b"        2.775960     1332.604980       29.875000       29.875000       14.448000        0.740000        0.740000        0.441853        0.068612        0.068612     1163.622642   0.0 
"CoRoT-20 b"        9.242850     1347.540039       73.099998       73.099998        9.420000        0.450000        0.450000        1.612089        0.247029        0.247029      137.731276   0.0 
"Qatar-5 b"        2.879232     1373.025635       57.209400       57.209400       12.408000        0.717000        0.717000        0.718742        0.128147        0.128147      671.210370   0.0 
"Kepler-432 b"       52.501129     1719.460327      101.705597       57.209400       12.834000        0.404000        0.437000        0.813404        0.096014        0.081443      101.684329   0.0 
"WASP-89 b"        3.356423     1875.197021      127.132004      127.132004       11.657000        0.448000        0.448000        1.183823        0.158338        0.158338      264.489387   0.0 
"HAT-P-20 b"        2.875317     2302.898926       59.431999       59.431999        9.718000        0.370000        0.370000        2.509251        0.293834        0.293834      146.122693   0.0 
"WASP-14 b"        2.243752     2333.000000      161.000000      158.000000       14.360000        0.840000        0.920000        0.787864        0.160893        0.148199     2120.048403   0.0 
"Kepler-14 b"        6.790123     2669.659912      111.239998      108.059998       12.733000        0.818000        0.605000        1.293194        0.192050        0.254672      973.604373   0.0 
"HAT-P-2 b"        5.633473     2888.949951       76.279999       76.279999       12.969000        0.818000        0.695000        1.324404        0.215774        0.253032      802.103137   0.0 
"KOI-13 b"        1.763588     2949.462402       50.852798       50.852798       16.948000        0.392000        0.392000        0.605881        0.043320        0.043320     7946.878097   1.0 
"Kepler-75 b"        8.884912     3209.899902      127.099998      127.099998       11.770000        0.340000        0.340000        1.968621        0.187567        0.187567       78.564988   0.0 
"CoRoT-27 b"        3.575320     3302.110107      174.800003      174.800003       11.287000        0.493000        0.493000        2.296445        0.324543        0.324543      586.647240   0.0 
"WASP-18 b"        0.941453     3314.830078      120.769997      120.769997       13.059000        0.639000        0.639000        1.488441        0.225125        0.225125     5470.069196   0.0 
"XO-3 b"        3.191524     3747.060059      187.511993      187.511993       13.641000        0.818000        0.818000        1.476223        0.275654        0.275654     1429.371255   0.0 
"KELT-1 b"        1.217514     8654.150391      158.908005      152.552002       12.442000        0.359000        0.247000        4.493180        0.280027        0.396920     5765.222177   0.0 
